"442/0064","FCBD 2012 MOUSE GUARD LABYRINTH & MORE HC ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0065","FCBD 2012 MEGA MAN ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0066","FCBD 2012 BONGO SPONGEBOB FREESTYLE ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0067","FCBD 2012 PEANUTS ADVENTURE TIME FLIPBOOK ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0005","FCBD 2012 STAR WARS SERENITY ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0006","FCBD 2012 DC COMICS THE NEW 52 SPECIAL ED ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0008","FCBD 2012 TRANSFORMERS #80.5 ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0009","FCBD 2012 IMAGE 20 ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0010","FCBD 2012 AVENGERS #12.1 ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0012","FCBD 2012 YO GABBA GABBA FREE COMIC BK TIME ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0013","FCBD 2009 DIARY OF A ZOMBIE KID ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0014","FCBD 2012 ARCANA PRESENTS INTRINSIC ",,"0.20",,,"FREE COMIC BOOK DAY"
"442/0015","FCBD 2012 SONIC THE HEDGEHOG ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0016","FCBD 2012 WORLDS OF ASPEN ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0017","FCBD 2012 LADY DEATH THE BEGINNING  ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0018","FCBD 2012 BURT WARD BOY WONDER ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0019","FCBD 2012 DUNE ORIGINS ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0020","FCBD 2012 ROCKHEAD & ZINC ALLOY 2-FOR-NONE ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0021","FCBD 2012 MUQTATAFAHT MIDDLE EAST ANTH ",,"0.10",,,"FREE COMIC BOOK DAY"
"442/0022","FCBD 2012 CENSORED HOWARD CRUSE ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0023","FCBD 2012 DC NATION SUPERMAN FAMILY FLIP BK ",,"0.20",,,"FREE COMIC BOOK DAY"
"442/0024","FCBD 2012 MARBLE SEASON ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0025","FCBD 2012 MOOMIN COLOR SPECIAL ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0026","FCBD 2012 BUFFY THE GUILD ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0027","FCBD 2012 WALT DISNEYS DONALD DUCK FAMILY",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0028","FCBD 2012 BARNABY ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0029","FCBD 2012 OVERSTREET COMIC BK MARKETPLACE ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0030","FCBD 2012 MY FAVORITE MARTIAN SPECIAL ED",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0031","FCBD 2012 WITCHBLADE UNBALANCED PIECES ",,"0.20",,,"FREE COMIC BOOK DAY"
"442/0032","FCBD 2012 DINOSAURS VERSUS ALIENS ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0033","FCBD 2012 GRAPHIC ELVIS PREVIEW ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0034","FCBD 2012 SPIDER-MAN SEASON ONE ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0035","FCBD 2012 BAD MEDICINE #1 ",,"0.30",,,"FREE COMIC BOOK DAY"
"442/0036","FCBD 2012 SMURFS DISNEY FAIRIES FEAT TINKER ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0037","FCBD 2012 UNDER THE FAERIE MOON ",,"0.20",,,"FREE COMIC BOOK DAY"
"442/0038","FCBD 2012 2000 AD JUDGE DREDD SPEC  ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0039","FCBD 2012 ATOMIC ROBO & FRIENDS ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0040","FCBD 2012 FINDING GOSSAMYR STUFF OF LEGEND ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0041","FCBD 2012 TOP SHELF KIDS CLUB ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0042","FCBD 2012 ANTI ",,"0.35",,,"FREE COMIC BOOK DAY"
"442/0043","FCBD 2012 VALIANT PREVIEW ",,"0.25",,,"FREE COMIC BOOK DAY"
"442/0044","FCBD 2012 VOLTRON FORCE SHELTER FROM STORM ",,"0.20",,,"FREE COMIC BOOK DAY"
