"485/0001","PREVIEWS ONLY #325 OCTOBER 2015 ",,"2.00",,,"DIAMOND PUBLICATIONS"
"485/0002","MARVEL PREVIEWS ONLY OCTOBER 2015",,"0.75",,,"DIAMOND PUBLICATIONS"
"485/0003","PREVIEWS AND MARVEL PREVIEWS #325 OCT 2015",,"2.00",,,"DIAMOND PUBLICATIONS"
"485/0004","PREVIEWS #325 OCT 2015 CUSTOMER ORDER FORM ",,"0.00",,,"DIAMOND PUBLICATIONS"
"485/0008","ABE SAPIEN #27",,"2.35",,,"DARK HORSE"
"485/0009","BPRD HELL ON EARTH #136",,"2.35",,,"DARK HORSE"
"485/0010","BPRD HELL ON EARTH TP VOL 12 METAMORPHOSIS  ","our price","10.87","reduced from","14.99","DARK HORSE"
"485/0011","BPRD HELL ON EARTH TP VOL 02 GODS AND MONSTERS  ",,"12.50",,,"DARK HORSE"
"485/0012","BPRD HELL ON EARTH TP VOL 03 RUSSIA  ",,"12.50",,,"DARK HORSE"
"485/0013","BPRD HELL ON EARTH TP VOL 04 DEVIL ENGINE & LONG DEATH  ",,"12.50",,,"DARK HORSE"
"485/0014","BPRD HELL ON EARTH TP VOL 05 PICKENS COUNTY HORROR  ",,"12.50",,,"DARK HORSE"
"485/0015","BPRD HELL ON EARTH TP VOL 06 RETURN OF MASTER  ",,"12.50",,,"DARK HORSE"
"485/0016","BPRD HELL ON EARTH TP VOL 07 A COLD DAY IN HELL  ",,"12.50",,,"DARK HORSE"
"485/0017","BPRD HELL ON EARTH TP VOL 08 LAKE OF FIRE  ",,"12.50",,,"DARK HORSE"
"485/0018","BPRD HELL ON EARTH TP VOL 09 REIGN OF BLACK FLAME  ",,"12.50",,,"DARK HORSE"
"485/0019","BPRD HELL ON EARTH TP VOL 10 DEVILS WINGS  ",,"12.50",,,"DARK HORSE"
"485/0020","HELLBOY & BPRD 1953 PHANTOM HAND & KELPIE #1",,"2.35",,,"DARK HORSE"
"485/0021","GOON IN THEATRE BIZARRE #1",,"2.65",,,"DARK HORSE"
"485/0022","GOON IN THEATRE BIZARRE #1 DUNIVANT VAR UNLTD",,"2.65",,,"DARK HORSE"
"485/0023","DEAD VENGEANCE #1 (OF 4)",,"2.65",,,"DARK HORSE"
"485/0024","THIS DAMNED BAND #3 (OF 6)",,"2.65",,,"DARK HORSE"
"485/0025","CREEPY COMICS #22",,"2.65",,,"DARK HORSE"
"485/0026","STEAM MAN #1 (OF 5)",,"2.65",,,"DARK HORSE"
"485/0027","DEATH HEAD #4 (OF 6)",,"2.65",,,"DARK HORSE"
"485/0028","COLDER TOSS THE BONES #2 (OF 5)",,"2.65",,,"DARK HORSE"
"485/0029","HARROW COUNTY #6",,"2.65",,,"DARK HORSE"
"485/0030","HARROW COUNTY TP VOL 01 COUNTLESS HAINTS  ","our price","7.97","reduced from","10.99","DARK HORSE"
"485/0031","STRAIN TP VOL 06 NIGHT ETERNAL ","our price","10.87","reduced from","14.99","DARK HORSE"
"485/0032","GRINDHOUSE MIDNIGHT TP VOL 04 LADY DANGER & NEBULINA ","our price","9.79","reduced from","13.50","DARK HORSE"
"485/0033","JACK THE RIPPER HC  ","our price","9.79","reduced from","13.50","DARK HORSE"
"485/0034","EC ARCHIVES WEIRD SCIENCE 01  ","our price","27.54","reduced from","37.99","DARK HORSE"
"485/0035","ANGEL AND FAITH SEASON 10 #19 MAIN CVR",,"2.65",,,"DARK HORSE"
"485/0036","ANGEL AND FAITH SEASON 10 #19 NORTON VAR CVR",,"2.65",,,"DARK HORSE"
"485/0037","BTVS SEASON 10 #20 MAIN CVR",,"2.65",,,"DARK HORSE"
"485/0038","BTVS SEASON 10 #20 ISAACS VAR CVR",,"2.65",,,"DARK HORSE"
"485/0039","ROOK #1",,"2.65",,,"DARK HORSE"
"485/0040","BARB WIRE #4",,"2.65",,,"DARK HORSE"
"485/0041","KING TIGER #3",,"2.65",,,"DARK HORSE"
"485/0042","DARK HORSE PRESENTS 2014 #15",,"3.33",,,"DARK HORSE"
"485/0043","NEXUS INTO THE PAST TP  ","our price","9.79","reduced from","13.50","DARK HORSE"
"485/0044","ADAM.3 #3 (OF 5)",,"2.65",,,"DARK HORSE"
"485/0045","NEGATIVE SPACE #4 (OF 4)",,"2.65",,,"DARK HORSE"
"485/0046","REBELS #7",,"2.65",,,"DARK HORSE"
"485/0047","PAYBACKS #2",,"2.65",,,"DARK HORSE"
"485/0048","FIGHT CLUB 2 #6 MACK MAIN CVR",,"2.65",,,"DARK HORSE"
"485/0049","FIGHT CLUB 2 #6 FEGREDO VAR UNLTD",,"2.65",,,"DARK HORSE"
"485/0050","PASTAWAYS #7",,"2.65",,,"DARK HORSE"
"485/0051","TOMORROWS #4 (OF 6)",,"2.65",,,"DARK HORSE"
"485/0052","NEVERBOY TP  ","our price","10.87","reduced from","14.99","DARK HORSE"
"485/0053","USAGI YOJIMBO #149",,"2.35",,,"DARK HORSE"
"485/0054","ZODIAC STARFORCE #3",,"2.65",,,"DARK HORSE"
"485/0055","GROO FRIENDS AND FOES #10",,"2.65",,,"DARK HORSE"
"485/0056","POWER CUBED #2 (OF 4)",,"2.65",,,"DARK HORSE"
"485/0057","AVATAR LAST AIRBENDER TP VOL 11 SMOKE & SHADOW PART 2  ","our price","6.16","reduced from","8.50","DARK HORSE"
"485/0058","HERO HC VOL 02  ","our price","13.77","reduced from","18.99","DARK HORSE"
"485/0059","HERO HC VOL 01  ",,"15.25",,,"DARK HORSE"
"485/0060","PLANTS VS ZOMBIES GARDEN WARFARE #1 (OF 3)",,"1.99",,,"DARK HORSE"
"485/0061","ART OF PLANTS VS ZOMBIES HC  ",,"6.25",,,"DARK HORSE"
"485/0062","PLANTS VS ZOMBIES HC LAWNMAGEDDON  ",,"6.25",,,"DARK HORSE"
"485/0063","PLANTS VS ZOMBIES HC TIMEPOCALYPSE  ",,"6.25",,,"DARK HORSE"
"485/0064","PLANTS VS ZOMBIES #5 GROWN SWEET HOME",,"1.99",,,"DARK HORSE"
"485/0065","MIRRORS EDGE EXORDIUM #2",,"2.65",,,"DARK HORSE"
"485/0066","HALO ESCALATION #23",,"2.65",,,"DARK HORSE"
"485/0067","WITCHER TP VOL 02 FOX CHILDREN  ","our price","9.79","reduced from","13.50","DARK HORSE"
"485/0068","LARA CROFT FROZEN OMEN #1 (OF 5)",,"2.65",,,"DARK HORSE"
"485/0069","EVE VALKYRIE #1 (OF 4)",,"2.65",,,"DARK HORSE"
